time,summary,sunriseTime,sunsetTime,moonPhase,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,windGustTime,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1281718800,Humid and partly cloudy throughout the day.,1281739487,1281784460,0.15,rain,32.02,1281765600,23.01,1281812400,40.69,1281765600,23.97,1281812400,25.04,0.93,1008.41,2.01,183,,,0.5,9,1281762000,9.06,23.01,1281780000,32.02,1281765600,23.97,1281780000,40.69,1281765600
1281805200,Humid throughout the day and foggy in the morning.,1281825891,1281870834,0.19,rain,33.03,1281852000,25.02,1281913200,39.29,1281852000,26.18,1281913200,24.28,0.84,1008.6,6.61,123,,,0.46,9,1281848400,8.01,23.01,1281812400,33.03,1281852000,23.97,1281812400,39.29,1281852000
1281891600,Humid and partly cloudy throughout the day.,1281912296,1281957207,0.23,rain,33.03,1281945600,26.02,1281996000,39.29,1281945600,28.49,1281996000,24.87,0.82,1008.66,1.75,151,,,0.52,9,1281934800,9.8,25.02,1281913200,33.03,1281945600,26.18,1281913200,39.29,1281945600
1281978000,Humid and partly cloudy throughout the day.,1281998700,1282043580,0.26,rain,32.02,1282024800,24.01,1282078800,37.94,1282024800,25.08,1282078800,25.03,0.81,1008.13,7.58,141,,,0.52,8,1282024800,9.75,26.02,1281996000,32.02,1282024800,28.26,1282060800,37.94,1282024800
1282064400,Humid and partly cloudy throughout the day.,1282085103,1282129951,0.3,rain,33.03,1282111200,24.01,1282165200,37.07,1282111200,25.08,1282165200,24.11,0.82,1008.25,6.23,74,,,0.44,10,1282104000,9.22,24.01,1282078800,33.03,1282111200,25.08,1282078800,37.07,1282111200
1282150800,Humid throughout the day and foggy overnight.,1282171506,1282216323,0.33,rain,29.02,1282179600,24.01,1282237200,35.67,1282179600,25.08,1282237200,24.96,0.93,1008.43,2.75,101,,,0.59,8,1282197600,8.75,24.01,1282165200,29.02,1282179600,25.08,1282165200,35.67,1282179600
1282237200,Humid throughout the day and foggy in the morning.,1282257909,1282302693,0.36,rain,30.02,1282276800,23.01,1282309200,36.22,1282276800,23.97,1282309200,24.49,0.96,1008.62,1.83,299,,,0.59,9,1282280400,6.18,23.01,1282284000,30.02,1282276800,23.97,1282284000,36.22,1282276800
1282323600,Humid throughout the day and foggy in the morning.,1282344311,1282389063,0.39,rain,31.03,1282366800,25.02,1282395600,36.22,1282363200,26.18,1282395600,24.49,0.95,1008.4,1.34,24,,,0.55,9,1282366800,7.31,23.01,1282327200,31.03,1282366800,23.97,1282327200,36.22,1282363200
1282410000,Humid and mostly cloudy throughout the day.,1282430713,1282475432,0.43,rain,32.02,1282456800,23.01,1282510800,44.39,1282446000,23.82,1282510800,24.7,0.9,1007.9,9.8,228,,,0.71,8,1282449600,9.25,24.01,1282478400,32.02,1282456800,24.92,1282478400,44.39,1282446000
1282496400,Humid and mostly cloudy throughout the day.,1282517114,1282561800,0.46,rain,30.02,1282539600,24.01,1282586400,35.13,1282539600,24.78,1282586400,23.12,0.9,1007.64,7.71,233,,,0.74,6,1282536000,8.47,23.01,1282510800,30.02,1282539600,23.82,1282510800,35.13,1282539600
1282582800,Humid and mostly cloudy throughout the day.,1282603515,1282648168,0.48,rain,31.03,1282626000,24.01,1282672800,36.57,1282626000,25.08,1282672800,23.7,0.87,1008.1,7.52,180,,,0.64,9,1282626000,9.51,24.01,1282586400,31.03,1282626000,24.78,1282586400,36.57,1282626000
1282669200,Humid throughout the day and foggy in the morning.,1282689916,1282734536,0.52,rain,33.03,1282712400,24.01,1282777200,38.1,1282712400,25.08,1282777200,23.36,0.81,1008.83,6.36,177,,,0.45,7,1282705200,7.93,24.01,1282672800,33.03,1282712400,25.08,1282672800,38.1,1282712400
1282755600,Humid throughout the day and foggy in the morning.,1282776316,1282820903,0.55,rain,32.02,1282798800,25.02,1282856400,40.69,1282809600,26.18,1282856400,24.53,0.87,1008.75,4.84,224,,,0.36,9,1282798800,8.18,24.01,1282777200,32.02,1282798800,25.08,1282777200,40.69,1282809600
1282842000,Humid and partly cloudy throughout the day.,1282862716,1282907269,0.58,rain,33.03,1282888800,24.01,1282939200,40.63,1282888800,25.08,1282939200,24.95,0.86,1008.25,9.51,245,,,0.52,9,1282885200,8.51,25.02,1282856400,33.03,1282888800,26.18,1282856400,40.63,1282888800
1282928400,Humid and mostly cloudy throughout the day.,1282949116,1282993635,0.61,rain,32.02,1282975200,23.01,1283000400,40.69,1282975200,23.97,1283000400,24.53,0.93,1008.3,5.12,259,,,0.63,9,1282971600,8.66,23.01,1282986000,32.02,1282975200,23.97,1282986000,40.69,1282975200
1283014800,Humid and partly cloudy throughout the day.,1283035515,1283080000,0.64,rain,32.02,1283058000,24.01,1283104800,40.69,1283058000,25.08,1283104800,24.33,0.89,1008.56,4.86,256,,,0.63,9,1283058000,8.8,23.01,1283025600,32.02,1283058000,23.97,1283025600,40.69,1283058000
1283101200,Humid and partly cloudy throughout the day.,1283121914,1283166365,0.67,rain,32.02,1283148000,24.01,1283173200,39.16,1283140800,25.08,1283173200,24.28,0.88,1008.48,8.84,265,,,0.54,9,1283144400,8.93,24.01,1283104800,32.02,1283148000,25.08,1283104800,39.16,1283140800
1283187600,Humid and partly cloudy throughout the day.,1283208312,1283252729,0.7,rain,32.02,1283234400,25.02,1283274000,40.69,1283238000,26.18,1283274000,24.78,0.87,1007.91,10.11,254,,,0.48,9,1283230800,9.58,24.01,1283187600,32.02,1283234400,25.08,1283187600,40.69,1283238000
1283274000,Humid and partly cloudy throughout the day.,1283294711,1283339093,0.74,rain,32.02,1283317200,26.02,1283364000,40.69,1283317200,28.26,1283364000,25.62,0.91,1007.82,8.87,239,,,0.53,9,1283317200,9.38,25.02,1283274000,32.02,1283317200,26.18,1283274000,40.69,1283317200
1283360400,Humid and partly cloudy throughout the day.,1283381109,1283425457,0.77,rain,32.02,1283403600,26.02,1283450400,39.23,1283403600,28.49,1283450400,24.99,0.84,1008.12,11.22,210,,,0.53,9,1283403600,10.01,26.02,1283364000,32.02,1283403600,28.26,1283364000,39.23,1283403600
1283446800,Humid and mostly cloudy throughout the day.,1283467506,1283511820,0.81,rain,31.03,1283482800,23.01,1283522400,39.16,1283482800,23.97,1283522400,25.21,0.92,1008.28,8.24,231,,,0.59,9,1283490000,9.38,23.01,1283522400,31.03,1283482800,23.97,1283522400,39.16,1283482800
1283533200,Humid and partly cloudy throughout the day.,1283553904,1283598182,0.84,rain,31.03,1283583600,24.01,1283634000,37.78,1283583600,25.08,1283634000,24.07,0.9,1008.46,8.37,235,,,0.54,9,1283576400,9.5,23.01,1283533200,31.03,1283583600,23.97,1283533200,37.78,1283583600
1283619600,Humid and partly cloudy throughout the day.,1283640301,1283684545,0.88,rain,33.03,1283677200,24.01,1283706000,39.29,1283677200,25.08,1283706000,24.23,0.82,1008.43,8.26,253,,,0.48,8,1283659200,9.83,24.01,1283634000,33.03,1283677200,25.08,1283634000,39.29,1283677200
1283706000,Humid and partly cloudy throughout the day.,1283726698,1283770907,0.92,rain,31.03,1283745600,26.02,1283796000,39.16,1283756400,28.26,1283810400,24.83,0.88,1008.39,4.81,211,,,0.5,9,1283749200,9.83,24.01,1283706000,31.03,1283745600,25.08,1283706000,39.16,1283756400
1283792400,Humid and partly cloudy throughout the day.,1283813095,1283857269,0.95,rain,32.02,1283839200,26.02,1283864400,40.69,1283850000,28.04,1283864400,25.2,0.86,1008.28,8.14,189,,,0.48,9,1283835600,10.01,26.02,1283796000,32.02,1283839200,28.04,1283864400,40.69,1283850000
1283878800,Humid throughout the day and foggy in the morning.,1283899492,1283943630,0.98,rain,31.03,1283914800,24.01,1283965200,40.67,1283922000,25.08,1283965200,25.2,0.86,1008.61,9.03,160,,,0.42,9,1283922000,8.95,25.02,1283958000,31.03,1283914800,26.03,1283958000,40.67,1283922000
1283965200,Humid and partly cloudy throughout the day.,1283985888,1284029991,0.03,rain,32.02,1284008400,24.01,1284051600,37.94,1284008400,25.08,1284051600,24.03,0.84,1008.91,3.73,239,,,0.52,8,1284012000,9.38,24.01,1283965200,32.02,1284008400,25.08,1283965200,37.94,1284008400
1284051600,Humid and partly cloudy throughout the day.,1284072284,1284116352,0.07,rain,33.03,1284102000,23.01,1284145200,39.29,1284105600,23.97,1284145200,24.36,0.85,1008.67,5.79,211,,,0.54,6,1284091200,9.83,24.01,1284051600,33.03,1284102000,25.08,1284051600,39.29,1284105600
1284138000,Humid and partly cloudy throughout the day.,1284158680,1284202713,0.11,rain,32.02,1284184800,22.02,1284253200,40.69,1284188400,22.89,1284253200,24.28,0.84,1008.73,2.91,325,,,0.47,9,1284181200,9.5,23.01,1284145200,32.02,1284184800,23.97,1284145200,40.69,1284188400
1284224400,Humid and mostly cloudy throughout the day.,1284245076,1284289073,0.14,rain,31.03,1284271200,24.01,1284310800,36.57,1284271200,25.08,1284310800,24.16,0.86,1009.04,3.6,232,,,0.59,8,1284271200,9.7,22.02,1284253200,31.03,1284271200,22.89,1284253200,36.57,1284271200
1284310800,Humid and partly cloudy throughout the day.,1284331472,1284375434,0.18,rain,32.02,1284361200,23.01,1284415200,37.94,1284361200,23.97,1284415200,24.03,0.91,1008.63,4.46,50,,,0.55,9,1284354000,8.05,24.01,1284310800,32.02,1284361200,24.98,1284375600,37.94,1284361200
1284397200,Humid throughout the day and foggy in the morning.,1284417868,1284461794,0.21,rain,32.02,1284447600,23.01,1284490800,37.94,1284447600,23.97,1284490800,23.94,0.89,1008.71,1.67,313,,,0.57,7,1284433200,7.05,23.01,1284415200,32.02,1284447600,23.97,1284415200,37.94,1284447600
1284483600,Humid and partly cloudy throughout the day.,1284504264,1284548154,0.25,rain,32.02,1284534000,23.01,1284559200,37.94,1284534000,23.97,1284559200,23.53,0.85,1008.72,3.11,96,,,0.57,9,1284526800,9.41,23.01,1284490800,32.02,1284534000,23.97,1284490800,37.94,1284534000
1284570000,Humid and partly cloudy throughout the day.,1284590659,1284634514,0.28,rain,32.02,1284616800,23.01,1284656400,39.23,1284624000,23.97,1284656400,23.78,0.9,1008.51,3.64,24,,,0.53,9,1284613200,8.47,23.01,1284573600,32.02,1284616800,23.97,1284573600,39.23,1284624000
1284656400,Humid throughout the day and foggy in the morning.,1284677055,1284720874,0.31,rain,30.02,1284706800,24.01,1284750000,35.13,1284706800,25.08,1284750000,24.45,0.93,1008.49,3.33,104,,,0.58,9,1284699600,8.55,23.01,1284656400,30.02,1284706800,23.97,1284656400,35.13,1284706800
1284742800,Humid and partly cloudy throughout the day.,1284763451,1284807234,0.34,rain,32.02,1284786000,24.01,1284832800,37.94,1284786000,25.08,1284832800,24.63,0.88,1008.64,5.84,117,,,0.46,8,1284782400,9.8,24.01,1284750000,32.02,1284786000,25.08,1284750000,37.94,1284786000
1284829200,Humid throughout the day and foggy in the morning.,1284849846,1284893594,0.37,rain,33.03,1284876000,24.01,1284933600,39.29,1284876000,25.08,1284933600,24.95,0.88,1008.5,2.03,161,,,0.36,8,1284868800,7.66,24.01,1284832800,33.03,1284876000,25.08,1284832800,39.29,1284876000
1284915600,Humid and partly cloudy throughout the day.,1284936242,1284979954,0.4,rain,34.01,1284966000,24.01,1284987600,40.58,1284966000,25.08,1284987600,24.74,0.89,1008.52,4.91,239,,,0.42,8,1284955200,9.24,23.01,1284973200,34.01,1284966000,23.97,1284973200,40.58,1284966000
1285002000,Humid and mostly cloudy throughout the day.,1285022638,1285066314,0.43,rain,33.03,1285052400,25.02,1285102800,39.29,1285052400,26.03,1285102800,24.71,0.84,1008.7,1.9,194,,,0.67,6,1285041600,9.74,24.01,1285009200,33.03,1285052400,25.08,1285009200,39.29,1285052400
1285088400,Humid throughout the day and partly cloudy until evening.,1285109034,1285152674,0.46,rain,33.03,1285135200,24.01,1285185600,39.29,1285135200,25.08,1285185600,24.44,0.8,1008.72,7.55,152,,,0.47,6,1285128000,9.91,25.02,1285102800,33.03,1285135200,26.03,1285102800,39.29,1285135200
1285174800,Humid throughout the day and partly cloudy until evening.,1285195430,1285239034,0.48,rain,34.01,1285228800,24.01,1285279200,38.29,1285228800,25.08,1285279200,24.11,0.79,1008.83,4.73,98,,,0.31,8,1285214400,9.5,24.01,1285185600,34.01,1285228800,25.08,1285185600,38.29,1285228800
1285261200,Humid and partly cloudy throughout the day.,1285281826,1285325395,0.53,rain,32.02,1285300800,24.01,1285354800,39.23,1285300800,24.92,1285354800,25.33,0.89,1008.95,1.77,100,,,0.46,8,1285300800,7.81,24.01,1285279200,32.02,1285300800,25.08,1285279200,39.23,1285300800
1285347600,Humid and partly cloudy throughout the day.,1285368222,1285411755,0.56,rain,35.02,1285398000,24.01,1285448400,40.58,1285394400,25.08,1285448400,23.79,0.76,1009.18,4.96,109,,,0.55,8,1285383600,9.8,24.01,1285354800,35.02,1285398000,24.92,1285354800,40.58,1285394400
1285434000,Humid and mostly cloudy throughout the day.,1285454618,1285498116,0.59,rain,34.01,1285477200,23.01,1285538400,40.58,1285477200,23.97,1285538400,24.74,0.91,1009.39,4.14,73,,,0.59,8,1285477200,9.12,24.01,1285448400,34.01,1285477200,25.08,1285448400,40.58,1285477200
1285520400,Humid throughout the day and foggy in the morning.,1285541015,1285584476,0.62,rain,33.03,1285563600,23.01,1285621200,40.69,1285552800,23.97,1285621200,24.57,0.86,1009.29,4.6,115,,,0.47,8,1285560000,8.38,23.01,1285538400,33.03,1285563600,23.97,1285538400,40.69,1285552800
1285606800,Humid and mostly cloudy throughout the day.,1285627412,1285670837,0.65,rain,33.03,1285642800,23.01,1285689600,40.63,1285642800,23.97,1285689600,24.2,0.87,1009.22,4.26,4,,,0.52,8,1285646400,9.46,23.01,1285621200,33.03,1285642800,23.97,1285621200,40.63,1285642800
1285693200,Humid throughout the day and foggy in the morning.,1285713809,1285757199,0.68,rain,33.03,1285740000,24.01,1285768800,39.29,1285740000,25.08,1285768800,23.65,0.85,1008.93,1.87,267,,,0.52,8,1285732800,8.5,23.01,1285693200,33.03,1285740000,23.97,1285693200,39.29,1285740000
1285779600,Humid and partly cloudy throughout the day.,1285800206,1285843560,0.72,rain,31.03,1285822800,24.01,1285869600,37.78,1285826400,25.08,1285869600,24.24,0.87,1008.43,1.5,331,,,0.63,6,1285819200,8.63,24.01,1285779600,31.03,1285822800,25.08,1285779600,37.78,1285826400
1285866000,Humid and mostly cloudy throughout the day.,1285886603,1285929922,0.76,rain,31.03,1285912800,24.01,1285952400,35.67,1285920000,25.08,1285952400,24.45,0.9,1008.02,1.45,317,,,0.58,8,1285909200,8.34,24.01,1285869600,31.03,1285912800,25.08,1285869600,35.67,1285920000
1285952400,Humid and mostly cloudy throughout the day.,1285973001,1286016284,0.79,rain,27.01,1285988400,23.01,1286056800,31.88,1285988400,23.97,1286056800,24.37,0.96,1007.85,2.24,211,,,0.74,6,1285992000,7.56,24.01,1285952400,27.01,1285988400,25.08,1285952400,31.88,1285988400
1286038800,Humid throughout the day and foggy in the morning.,1286059399,1286102647,0.83,rain,31.03,1286074800,24.01,1286143200,39.16,1286092800,25.08,1286143200,24.83,0.92,1008.1,3.77,211,,,0.57,8,1286078400,7.87,23.01,1286056800,31.03,1286074800,23.97,1286056800,39.16,1286092800
1286125200,Humid and mostly cloudy throughout the day.,1286145798,1286189010,0.87,rain,32.02,1286168400,24.01,1286197200,40.69,1286168400,25.08,1286197200,24.96,0.92,1008.48,4.96,177,,,0.65,8,1286168400,8.96,23.01,1286186400,32.02,1286168400,23.97,1286186400,40.69,1286168400
1286211600,Humid and mostly cloudy throughout the day.,1286232197,1286275373,0.9,rain,31.03,1286258400,24.01,1286287200,37.78,1286258400,24.92,1286305200,24.54,0.95,1008.99,2.17,100,,,0.62,8,1286254800,9.03,23.01,1286269200,31.03,1286258400,23.97,1286269200,37.78,1286258400
1286298000,Humid and partly cloudy throughout the day.,1286318596,1286361737,0.94,rain,32.02,1286337600,25.02,1286388000,39.23,1286337600,26.03,1286388000,24.33,0.85,1009.2,4.55,11,,,0.58,8,1286337600,8.77,24.01,1286298000,32.02,1286337600,24.92,1286305200,39.23,1286337600
1286384400,Humid and mostly cloudy throughout the day.,1286404995,1286448101,0.98,rain,32.02,1286424000,24.01,1286456400,40.69,1286424000,24.92,1286481600,24.91,0.86,1009.36,5.99,306,,,0.57,8,1286424000,9.59,24.01,1286456400,32.02,1286424000,25.08,1286456400,40.69,1286424000
1286470800,Humid and mostly cloudy throughout the day.,1286491395,1286534466,0.02,rain,33.03,1286521200,24.01,1286560800,40.63,1286521200,25.08,1286560800,24.62,0.84,1009.11,4.86,296,,,0.63,8,1286510400,9.91,24.01,1286470800,33.03,1286521200,24.92,1286481600,40.63,1286521200
1286557200,Humid and mostly cloudy throughout the day.,1286577796,1286620832,0.06,rain,31.03,1286596800,24.01,1286632800,39.16,1286596800,25.08,1286632800,24.78,0.91,1008.74,0.85,87,,,0.67,8,1286596800,9.21,24.01,1286560800,31.03,1286596800,25.08,1286560800,39.16,1286596800
1286643600,Humid throughout the day and foggy in the morning.,1286664197,1286707197,0.09,rain,31.03,1286690400,23.01,1286715600,40.67,1286694000,23.97,1286715600,24.71,0.95,1008.59,6.23,238,,,0.63,8,1286683200,7.77,23.01,1286708400,31.03,1286690400,23.97,1286708400,40.67,1286694000
1286730000,Humid and mostly cloudy throughout the day.,1286750598,1286793564,0.13,rain,25.02,1286762400,23.01,1286830800,26.18,1286762400,23.97,1286830800,23.95,1,1008.79,7.82,254,,,0.72,6,1286769600,8.34,23.01,1286751600,25.02,1286762400,23.97,1286751600,26.18,1286762400
1286816400,Humid and mostly cloudy throughout the day.,1286837000,1286879931,0.16,rain,28.03,1286852400,23.01,1286924400,32.75,1286852400,23.97,1286924400,24.58,0.93,1009.02,5.34,274,,,0.59,8,1286856000,9.41,23.01,1286830800,28.03,1286852400,23.97,1286830800,32.75,1286852400
1286902800,Humid and mostly cloudy throughout the day.,1286923402,1286966299,0.19,rain,30.02,1286949600,23.01,1286989200,36.22,1286949600,23.97,1286989200,24.2,0.92,1008.75,2.35,258,,,0.72,7,1286949600,8.87,23.01,1286924400,30.02,1286949600,23.97,1286924400,36.22,1286949600
1286989200,Humid and mostly cloudy throughout the day.,1287009805,1287052667,0.23,rain,29.02,1287043200,23.01,1287064800,34.58,1287043200,23.97,1287064800,23.87,0.92,1008.47,3.22,295,,,0.72,7,1287036000,8.93,23.01,1286989200,29.02,1287043200,23.97,1286989200,34.58,1287043200
1287075600,Humid throughout the day and breezy in the afternoon.,1287096209,1287139036,0.26,rain,29.02,1287115200,24.01,1287172800,33.62,1287115200,24.92,1287180000,23.69,0.87,1008.31,12.73,224,,,0.68,8,1287118800,9.04,23.01,1287090000,29.02,1287115200,23.97,1287090000,33.62,1287115200
1287162000,Humid and partly cloudy throughout the day.,1287182613,1287225405,0.29,rain,32.02,1287216000,25.02,1287262800,36.81,1287216000,26.03,1287262800,23.27,0.78,1008.55,13.45,214,,,0.48,8,1287201600,10.01,24.01,1287172800,32.02,1287216000,24.92,1287180000,36.81,1287216000
1287248400,Humid and mostly cloudy throughout the day.,1287269017,1287311776,0.32,rain,32.02,1287291600,23.01,1287338400,37.94,1287291600,23.97,1287338400,23.82,0.84,1009.11,6.71,192,,,0.61,7,1287295200,9.7,24.01,1287320400,32.02,1287291600,24.92,1287320400,37.94,1287291600
1287334800,Humid and partly cloudy throughout the day.,1287355422,1287398147,0.35,rain,32.02,1287374400,23.01,1287439200,37.94,1287381600,23.97,1287439200,23.4,0.84,1009.43,5.66,237,,,0.44,8,1287374400,8.82,23.01,1287338400,32.02,1287374400,23.97,1287338400,37.94,1287381600
1287421200,Humid throughout the day and foggy in the morning.,1287441828,1287484518,0.38,rain,28.03,1287457200,23.01,1287525600,33.82,1287475200,23.97,1287525600,24.2,0.91,1009.4,5.52,291,,,0.66,6,1287460800,8.55,23.01,1287439200,28.03,1287457200,23.97,1287439200,33.82,1287475200
1287507600,Humid and mostly cloudy throughout the day.,1287528234,1287570891,0.41,rain,32.02,1287554400,24.01,1287579600,39.23,1287554400,25.08,1287579600,24.24,0.9,1009.16,6.15,305,,,0.68,8,1287547200,8.69,23.01,1287525600,32.02,1287554400,23.97,1287525600,39.23,1287554400
1287594000,Humid and mostly cloudy throughout the day.,1287614641,1287657264,0.44,rain,32.02,1287644400,23.01,1287694800,39.23,1287644400,23.97,1287694800,24.45,0.88,1008.55,6,282,,,0.62,8,1287637200,9.32,24.01,1287601200,32.02,1287644400,24.92,1287673200,39.23,1287644400
